337.265, 77.761, 2.559, 185.405 False
337.275, 77.499, 2.643, 185.736 False
337.301, 77.229, 2.750, 186.016 False
337.336, 76.948, 2.892, 186.359 False
337.374, 76.649, 3.078, 186.648 False
337.425, 76.332, 3.289, 186.974 False
337.483, 75.991, 3.553, 187.256 False
337.527, 75.623, 3.798, 187.623 False
337.564, 75.232, 4.000, 187.912 False
337.602, 74.827, 4.110, 188.280 False
337.639, 74.418, 4.109, 188.575 False
337.672, 74.016, 3.996, 188.933 False
337.703, 73.631, 3.797, 189.216 False
337.729, 73.269, 3.539, 189.575 False
337.753, 72.934, 3.258, 189.863 False
337.772, 72.626, 2.994, 190.205 False
337.789, 72.341, 2.773, 190.505 False
337.802, 72.074, 2.604, 190.882 False
337.814, 71.820, 2.487, 191.184 False
337.823, 71.576, 2.410, 191.541 False
337.832, 71.337, 2.363, 191.844 False
337.838, 71.102, 2.333, 192.201 False
337.844, 70.868, 2.318, 192.505 False
337.847, 70.636, 2.312, 192.863 False
337.850, 70.404, 2.314, 193.168 False
337.851, 70.172, 2.319, 193.524 False
337.853, 69.939, 2.327, 193.828 False
337.853, 69.706, 2.335, 194.184 False
337.852, 69.472, 2.344, 194.488 False
337.848, 69.237, 2.352, 194.848 False
337.844, 69.001, 2.362, 195.150 False
337.823, 68.766, 2.327, 195.538 False
337.780, 68.536, 2.307, 195.860 False
337.754, 68.302, 2.367, 196.231 False
337.740, 68.064, 2.394, 196.548 False
337.724, 67.824, 2.409, 196.924 False
337.708, 67.583, 2.419, 197.247 False
337.689, 67.341, 2.426, 197.620 False
337.671, 67.099, 2.431, 197.936 False
337.650, 66.857, 2.435, 198.305 False
337.629, 66.614, 2.440, 198.609 False
337.605, 66.371, 2.443, 198.986 False
337.582, 66.127, 2.447, 199.289 False
337.555, 65.884, 2.450, 199.660 False
337.528, 65.640, 2.454, 199.966 False
337.498, 65.396, 2.456, 200.335 False
337.468, 65.152, 2.460, 200.643 False
337.434, 64.909, 2.461, 201.015 False
337.399, 64.665, 2.465, 201.317 False
337.361, 64.421, 2.465, 201.675 False
337.322, 64.177, 2.469, 201.978 False
337.279, 63.934, 2.469, 202.335 False
337.236, 63.690, 2.473, 202.639 False
337.188, 63.447, 2.472, 202.998 False
337.139, 63.204, 2.476, 203.300 False
337.085, 62.963, 2.475, 203.658 False
337.031, 62.721, 2.479, 203.962 False
336.970, 62.480, 2.477, 204.318 False
336.910, 62.239, 2.481, 204.624 False
336.842, 62.000, 2.478, 204.981 False
336.775, 61.761, 2.483, 205.301 False
336.700, 61.524, 2.479, 205.659 False
336.626, 61.287, 2.485, 205.963 False
336.543, 61.052, 2.479, 206.319 False
336.460, 60.817, 2.486, 206.622 False
336.369, 60.586, 2.478, 206.966 False
336.277, 60.354, 2.486, 207.268 False
336.177, 60.126, 2.478, 207.612 False
336.075, 59.898, 2.487, 207.918 False
335.965, 59.675, 2.477, 208.257 False
335.854, 59.452, 2.487, 208.559 False
335.733, 59.234, 2.475, 208.904 False
335.611, 59.016, 2.487, 209.206 False
335.479, 58.805, 2.473, 209.544 False
335.345, 58.593, 2.487, 209.852 False
335.201, 58.390, 2.470, 210.192 False
335.056, 58.187, 2.486, 210.496 False
334.899, 57.992, 2.466, 210.840 False
334.740, 57.799, 2.485, 211.143 False
334.571, 57.616, 2.460, 211.484 False
334.399, 57.434, 2.483, 211.787 False
334.216, 57.264, 2.454, 212.130 False
334.031, 57.096, 2.480, 212.459 False
333.834, 56.942, 2.447, 212.806 False
333.635, 56.790, 2.477, 213.113 False
333.425, 56.654, 2.436, 213.453 False
333.212, 56.522, 2.472, 213.740 False
333.010, 56.370, 2.533, 214.068 False
332.831, 56.191, 2.528, 214.370 False
